study.ID,ID,publication.year,data.year,exp.year,exp.length (months),disturbance,focus,technique,intervention,paradigm,hypothesis,pathway,plant.species,target.plant,measure.success,outcome,measured.factor,treatment,control,unit,Nsites,n.t,n.c,ntotalsamples,mean.t,mean.c,sd.t,sd.c,se.t,se.c,p,df,measure.dispersion,lat,long,continent,country,ecosystem,elevation (m),MAP (mm),aridity.index,potential.evaporation (mm),grazing,soil,notes
210,210.2,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,moss cover,"carbon ammendment site 1, 2001",control,percent,3,6,6,36,25.21,45.29,12.03,9.94,4.91,4.06,0.05,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
210,210.2,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,moss cover,"carbon ammendment site 1, 2002",control,percent,3,6,6,36,23.93,54.7,7.32,8.89,2.99,3.63,0.05,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
210,210.2,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,moss cover,"carbon ammendment site 1, 2003",control,percent,3,6,6,36,19.23,65.81,6.27,10.97,2.56,4.48,0.05,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
210,210.3,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,moss cover,"carbon ammendment site 2, 1998",control,percent,3,6,6,36,3.45,6.03,0,0,0,0,0.1,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
210,210.3,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,moss cover,"carbon ammendment site 2, 1999",control,percent,3,6,6,36,16.81,21.98,6.32,8.45,2.58,3.45,0.1,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
210,210.3,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,moss cover,"carbon ammendment site 2, 2000",control,percent,3,6,6,36,10.34,8.19,5.81,0,2.37,0,0.1,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
210,210.3,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,moss cover,"carbon ammendment site 2, 2001",control,percent,3,6,6,36,22.84,13.36,13.72,8.97,5.6,3.66,0.1,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
210,210.3,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,moss cover,"carbon ammendment site 2, 2002",control,percent,3,6,6,36,15.52,40.95,6.86,10.02,2.8,4.09,0.05,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
210,210.3,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,moss cover,"carbon ammendment site 2, 2003",control,percent,3,6,6,36,2.15,49.57,0,10.56,0,4.31,0.05,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
210,210.4,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,moss cover,"carbon ammendment site 3, 1998",control,percent,3,6,6,36,30.47,23.6,7.35,0,3,0,0.1,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
210,210.4,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,moss cover,"carbon ammendment site 3, 1999",control,percent,3,6,6,36,49.36,40.34,11.56,12.61,4.72,5.15,0.1,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
210,210.4,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,moss cover,"carbon ammendment site 3, 2000",control,percent,3,6,6,36,38.19,48.07,8.4,11.56,3.43,4.72,0.1,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
210,210.4,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,moss cover,"carbon ammendment site 3, 2001",control,percent,3,6,6,36,45.06,49.36,9.99,10.51,4.08,4.29,0.1,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
210,210.4,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,moss cover,"carbon ammendment site 3, 2002",control,percent,3,6,6,36,44.63,50.21,8.62,12.08,3.52,4.93,0.1,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
210,210.4,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,moss cover,"carbon ammendment site 3, 2003",control,percent,3,6,6,36,26.61,51.07,10.51,16.29,4.29,6.65,0.05,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
214,214.1,2014,2008,2008,48,agriculture,vegetation,"planting, irrigation, mulch",water addition,active,invasive species control,"irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs",multiple,"native establishment, invasive control",vegetation and habitat,plant density,"not irrigated, not mulched, seeded grass mix, growing season 2009, seeded in 2008",no control,,1,5,,20,0.84,,0.63,,0.28,,0.05,19,std.error,38.43,-119.12,North America,USA,agriculture,1804,225,,,,mulch and water addition,
214,214.1,2014,2008,2008,48,agriculture,vegetation,"planting, irrigation, mulch",water addition,active,invasive species control,"irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs",multiple,"native establishment, invasive control",vegetation and habitat,plant density,"not irrigated, not mulched,  seeded grass mix, growing season 2010, seeded in 2008",no control,,1,5,,20,1.54,,0.47,,0.21,,0.05,19,std.error,38.43,-119.12,North America,USA,agriculture,1804,225,,,,mulch and water addition,
214,214.1,2014,2008,2008,48,agriculture,vegetation,"planting, irrigation, mulch",water addition,active,invasive species control,"irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs",multiple,"native establishment, invasive control",vegetation and habitat,plant density,"not irrigated, mulched,  seeded grass mix, growing season 2009, seeded in 2008",no control,,1,5,,20,1.54,,0.63,,0.28,,0.05,19,std.error,38.43,-119.12,North America,USA,agriculture,1804,225,,,,mulch and water addition,
214,214.1,2014,2008,2008,48,agriculture,vegetation,"planting, irrigation, mulch",water addition,active,invasive species control,"irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs",multiple,"native establishment, invasive control",vegetation and habitat,plant density,"not irrigated, mulched,  seeded grass mix, growing season 2010, seeded in 2008",no control,,1,5,,20,1.12,,0.63,,0.28,,0.05,19,std.error,38.43,-119.12,North America,USA,agriculture,1804,225,,,,mulch and water addition,
214,214.1,2014,2008,2008,48,agriculture,vegetation,"planting, irrigation, mulch",water addition,active,invasive species control,"irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs",multiple,"native establishment, invasive control",vegetation and habitat,plant density,"irrigated, not mulched,  seeded grass mix, growing season 2009, seeded in 2008",no control,,1,5,,20,3.22,,0.78,,0.35,,0.05,19,std.error,38.43,-119.12,North America,USA,agriculture,1804,225,,,,mulch and water addition,
214,214.1,2014,2008,2008,48,agriculture,vegetation,"planting, irrigation, mulch",water addition,active,invasive species control,"irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs",multiple,"native establishment, invasive control",vegetation and habitat,plant density,"irrigated, not mulched,  seeded grass mix, growing season 2010, seeded in 2008",no control,,1,5,,20,1.68,,0.78,,0.35,,0.05,19,std.error,38.43,-119.12,North America,USA,agriculture,1804,225,,,,mulch and water addition,
214,214.1,2014,2008,2008,48,agriculture,vegetation,"planting, irrigation, mulch",water addition,active,invasive species control,"irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs",multiple,"native establishment, invasive control",vegetation and habitat,plant density,"irrigated, mulched,  seeded grass mix, growing season 2009, seeded in 2008",no control,,1,5,,20,12.06,,3.18,,1.42,,0.05,19,std.error,38.43,-119.12,North America,USA,agriculture,1804,225,,,,mulch and water addition,
214,214.1,2014,2008,2008,48,agriculture,vegetation,"planting, irrigation, mulch",water addition,active,invasive species control,"irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs",multiple,"native establishment, invasive control",vegetation and habitat,plant density,"irrigated, mulched,  seeded grass mix, growing season 2010, seeded in 2008",no control,,1,5,,20,9.81,,2.5,,1.12,,0.05,19,std.error,38.43,-119.12,North America,USA,agriculture,1804,225,,,,mulch and water addition,
214,214.1,2014,2008,2008,48,agriculture,vegetation,"planting, irrigation, mulch",water addition,active,invasive species control,"irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs",multiple,"native establishment, invasive control",vegetation and habitat,plant density,"not irrigated, not mulched, seeded diverse mix, growing season 2009, seeded in 2008",no control,,1,5,,20,0.14,,0.16,,0.07,,0.1,19,std.error,38.43,-119.12,North America,USA,agriculture,1804,225,,,,mulch and water addition,
214,214.1,2014,2008,2008,48,agriculture,vegetation,"planting, irrigation, mulch",water addition,active,invasive species control,"irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs",multiple,"native establishment, invasive control",vegetation and habitat,plant density,"not irrigated, not mulched,  seeded diverse mix, growing season 2010, seeded in 2008",no control,,1,5,,20,0.84,,0.63,,0.28,,0.1,19,std.error,38.43,-119.12,North America,USA,agriculture,1804,225,,,,mulch and water addition,
214,214.1,2014,2008,2008,48,agriculture,vegetation,"planting, irrigation, mulch",water addition,active,invasive species control,"irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs",multiple,"native establishment, invasive control",vegetation and habitat,plant density,"not irrigated, mulched,  seeded diverse mix, growing season 2009, seeded in 2008",no control,,1,5,,20,0.28,,0.31,,0.14,,0.1,19,std.error,38.43,-119.12,North America,USA,agriculture,1804,225,,,,mulch and water addition,
214,214.1,2014,2008,2008,48,agriculture,vegetation,"planting, irrigation, mulch",water addition,active,invasive species control,"irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs",multiple,"native establishment, invasive control",vegetation and habitat,plant density,"not irrigated, mulched,  seeded diverse mix, growing season 2010, seeded in 2008",no control,,1,5,,20,0.7,,0.47,,0.21,,0.1,19,std.error,38.43,-119.12,North America,USA,agriculture,1804,225,,,,mulch and water addition,
214,214.1,2014,2008,2008,48,agriculture,vegetation,"planting, irrigation, mulch",water addition,active,invasive species control,"irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs",multiple,"native establishment, invasive control",vegetation and habitat,plant density,"irrigated, not mulched,  seeded diverse mix, growing season 2009, seeded in 2008",no control,,1,5,,20,2.52,,0.78,,0.35,,0.1,19,std.error,38.43,-119.12,North America,USA,agriculture,1804,225,,,,mulch and water addition,
214,214.1,2014,2008,2008,48,agriculture,vegetation,"planting, irrigation, mulch",water addition,active,invasive species control,"irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs",multiple,"native establishment, invasive control",vegetation and habitat,plant density,"irrigated, not mulched,  seeded diverse mix, growing season 2010, seeded in 2008",no control,,1,5,,20,2.8,,0.94,,0.42,,0.1,19,std.error,38.43,-119.12,North America,USA,agriculture,1804,225,,,,mulch and water addition,
214,214.1,2014,2008,2008,48,agriculture,vegetation,"planting, irrigation, mulch",water addition,active,invasive species control,"irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs",multiple,"native establishment, invasive control",vegetation and habitat,plant density,"irrigated, mulched,  seeded diverse mix, growing season 2009, seeded in 2008",no control,,1,5,,20,4.2,,1.41,,0.63,,0.1,19,std.error,38.43,-119.12,North America,USA,agriculture,1804,225,,,,mulch and water addition,
214,214.1,2014,2008,2008,48,agriculture,vegetation,"planting, irrigation, mulch",water addition,active,invasive species control,"irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs",multiple,"native establishment, invasive control",vegetation and habitat,plant density,"irrigated, mulched,  seeded diverse mix, growing season 2010, seeded in 2008",no control,,1,5,,20,4.77,,1.25,,0.56,,0.1,19,std.error,38.43,-119.12,North America,USA,agriculture,1804,225,,,,mulch and water addition,
214,214.1,2014,2008,2008,48,agriculture,vegetation,"planting, irrigation, mulch",water addition,active,invasive species control,"irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs",multiple,"native establishment, invasive control",vegetation and habitat,plant density,"not irrigated, seeded grass mix, seeded in 2008",no control,,1,5,,20,1.26,,0.58,,0.26,,0.05,19,std.error,38.43,-119.12,North America,USA,agriculture,1804,225,,,,mulch and water addition,
214,214.1,2014,2008,2008,48,agriculture,vegetation,"planting, irrigation, mulch",water addition,active,invasive species control,"irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs",multiple,"native establishment, invasive control",vegetation and habitat,plant density,"irrigated, seeded grass mix, seeded in 2008",no control,,1,5,,20,6.69,,1.81,,0.81,,0.05,19,std.error,38.43,-119.12,North America,USA,agriculture,1804,225,,,,mulch and water addition,
